timestamp,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z,Corrected_Mag_x,Corrected_Mag_y,Corrected_Mag_z
1730865120478,-91.4936,171.2039,-125.9169,-5.6414,-6.9461,7.7748,0.9826,-1.2282,1.5799,0.71719463184621,-1.20373210010881,1.0109889251602
1730865120498,-86.215,179.6601,-126.5823,-3.1063,-4.3601,7.7161,0.6333,0.8889,1.5731,0.36789463184621,0.913367899891186,1.0041889251602
1730865120517,-61.9528,163.7794,-117.2737,-2.8255,-5.193,7.3509,0.576,-1.0587,1.4986,0.31059463184621,-1.03423210010881,0.929688925160198
1730865120537,-57.2723,116.4288,-60.0163,-2.8261,-6.4731,6.4911,0.5587,-1.3197,1.3233,0.29329463184621,-1.29523210010881,0.754388925160198
1730865120557,-64.293,77.0709,-8.4712,-3.0734,-6.6084,6.7066,0.6265,-1.3472,1.3673,0.36109463184621,-1.32273210010881,0.798388925160198
1730865120577,-72.6147,56.3153,42.0495,-2.6423,-5.2852,6.8192,0.5386,-1.0775,1.3902,0.27319463184621,-1.05303210010881,0.821288925160198
1730865120596,-74.2446,41.6682,68.1884,0.1089,-2.9009,8.2191,0.0222,0.5914,1.6756,-0.24320536815379,0.615867899891186,1.1066889251602
1730865120606,-71.882,32.0082,68.5174,0.6999,-2.2866,7.8071,0.1427,0.4661,1.5916,-0.12270536815379,0.490567899891186,1.0226889251602
1730865120617,-61.5191,12.9872,82.9177,0.4574,-2.7291,7.0994,0.0932,0.5563,1.4473,-0.17220536815379,0.580767899891186,0.878388925160198
1730865120627,-45.1,-15.3797,110.3501,0.9202,-4.7247,7.2616,0.1876,0.9632,1.4804,-0.0778053681537904,0.987667899891186,0.911488925160198
1730865120648,-80.7121,-48.1057,172.6618,-3.9913,-7.9484,8.0544,0.9611,-1.5158,1.7199,0.69569463184621,-1.49133210010881,1.1509889251602
1730865120668,-123.3747,-17.9966,167.1813,-5.4342,-5.666,7.5993,-1.1079,-1.1551,1.5493,-1.37330536815379,-1.13063210010881,0.980388925160198
1730865120687,-164.9308,40.27,99.419,-3.9811,-4.3188,7.4185,0.8116,0.8804,1.5124,0.54619463184621,0.904867899891186,0.943488925160198
1730865120706,-194.367,112.638,9.1067,-1.4453,0.1053,9.0861,0.0592,0.0214,1.8524,-0.20620536815379,0.0458678998911862,1.2834889251602
1730865120727,-170.0599,119.2401,-3.9627,1.913,1.8741,8.9909,0.39,0.382,1.833,0.12459463184621,0.406467899891186,1.2640889251602
1730865120746,-109.7071,71.2165,34.311,3.0764,0.0622,7.8808,0.6271,0.0126,1.6066,0.36169463184621,0.0370678998911862,1.0376889251602
1730865120756,-89.931,34.0792,88.3683,2.7584,-1.9154,7.849,0.4399,0.6979,1.8714,0.17449463184621,0.722367899891186,1.3024889251602
1730865120767,-99.3218,-32.1128,124.4738,1.14,-3.2356,9.6136,0.2324,0.6596,1.9599,-0.0330053681537904,0.684067899891186,1.3909889251602
1730865120787,-159.4354,-46.2814,130.9338,0.5538,0.0227,7.9388,0.1129,0.0046,1.6185,-0.15250536815379,0.0290678998911862,1.0495889251602
1730865120807,-143.4201,-29.9819,103.2995,-1.895,0.2113,7.6574,0.3863,0.043,1.4986,0.12089463184621,0.0674678998911862,0.929688925160198
1730865120827,-204.1841,21.3761,1.9589,0.934,-1.3214,6.6755,0.1904,0.2694,1.3609,-0.0750053681537904,0.293867899891186,0.791988925160198
1730865120837,-231.8931,37.9672,-8.2992,0.5652,0.7203,6.3647,0.1152,0.1468,1.2976,-0.15020536815379,0.171267899891186,0.728688925160198
1730865120847,-242.8317,48.2029,-11.1553,2.2692,2.9961,6.1827,0.4626,0.6108,1.2604,0.19719463184621,0.635267899891186,0.691488925160198
1730865120867,-229.4781,20.4864,-10.6095,3.5554,4.8193,6.3228,0.4897,0.8908,1.5266,0.22429463184621,0.915267899891186,0.957688925160198
1730865120887,-189.5146,-61.4443,86.4543,0.8693,6.3653,8.2885,0.1772,1.2977,1.6898,-0.0882053681537904,1.32216789989119,1.1208889251602
1730865120907,-160.2279,-60.9733,97.0863,-1.6902,8.5316,7.361,0.3446,1.7393,1.5007,0.0791946318462096,1.76376789989119,0.931788925160198
1730865120926,-99.3144,-46.6627,52.1582,-2.6339,2.5057,5.1277,0.3564,0.1206,0.9997,0.0909946318462096,0.145067899891186,0.430788925160198
1730865120946,-166.2318,-25.294,50.1918,0.831,0.7095,4.7331,0.1694,0.1446,0.9649,-0.0960053681537904,0.169067899891186,0.395988925160198
1730865120966,-201.6793,-66.7304,118.4625,0.1221,6.5449,4.7942,0.0249,1.3343,0.9774,-0.24050536815379,1.35876789989119,0.408488925160198
1730865120986,-153.0128,-80.4579,89.9385,-2.5866,7.561,5.0061,0.7481,1.2972,1.0576,0.48269463184621,1.32166789989119,0.488688925160198
1730865121006,-156.2802,-39.9111,38.5504,-2.5111,6.0546,4.2463,0.5119,1.2343,0.8657,0.24649463184621,1.25876789989119,0.296788925160198
1730865121026,-163.271,-41.1373,34.4157,-1.5585,6.9922,3.7595,0.3177,1.4255,0.7664,0.0522946318462096,1.44996789989119,0.197488925160198
1730865121045,-162.142,-82.1775,79.7999,-2.4315,9.7046,5.6863,0.7359,1.9765,1.1593,0.47049463184621,2.00096789989119,0.590388925160198
1730865121065,-142.3509,-67.5753,77.6316,-4.6421,11.5398,4.4433,0.9464,2.3526,0.9058,0.68099463184621,2.37706789989119,0.336888925160198
1730865121086,-99.1947,-43.9038,34.2362,-3.3518,8.3975,3.1021,0.6833,1.712,0.6324,0.41789463184621,1.73646789989119,0.0634889251601978
1730865121106,-103.0827,-58.4312,41.9747,-1.9914,5.3474,1.7405,0.406,1.0902,0.3548,0.14059463184621,1.11466789989119,-0.214111074839802
1730865121125,-115.2101,-97.191,94.6862,-3.7883,7.47,1.3705,0.7723,1.5229,0.2794,0.50689463184621,1.54736789989119,-0.289511074839802
1730865121145,-101.4303,-115.2923,111.539,-6.3048,7.8484,1.6926,-1.2854,1.6,0.345,-1.55080536815379,1.62446789989119,-0.223911074839802
1730865121166,-95.8601,-88.9216,87.3365,-7.0563,8.3077,1.0358,-1.4385,1.6937,0.2111,-1.70390536815379,1.71816789989119,-0.357811074839802
1730865121186,-94.5741,-84.2785,88.0618,-4.587,8.0789,0.3736,0.9351,1.647,0.0761,0.66969463184621,1.67146789989119,-0.492811074839802
1730865121206,-85.9982,-123.7635,145.9547,-3.359,6.7515,-1.0029,0.7785,1.3413,0.218,0.51309463184621,1.36576789989119,-0.350911074839802
1730865121226,-105.6098,-198.9802,207.2869,-4.3164,6.6288,-1.14,0.88,1.3514,0.2324,0.61459463184621,1.37586789989119,-0.336511074839802
1730865121246,-140.706,-243.1382,199.8251,-3.8673,6.888,-4.0757,0.7884,1.4042,0.8309,0.52299463184621,1.42866789989119,0.261988925160198
1730865121266,-83.3738,-245,243.1532,-5.0558,5.9953,-5.5642,-1.6877,0.6414,-1.0927,-1.95310536815379,0.665867899891186,-1.6616110748398
1730865121286,-64.6968,-245,216.3339,-13.6438,3.3206,-4.6247,-2.7816,0.677,0.9428,-3.04700536815379,0.701467899891186,0.373888925160198
1730865121306,-95.718,-215.1376,90.417,-13.0612,7.6275,-4.3182,-2.6628,1.555,0.8803,-2.92820536815379,1.57946789989119,0.311388925160198
1730865121326,-63.9865,-114.5895,-91.1647,-10.7584,6.2899,-4.9085,-1.8934,1.124,-1.0229,-2.15880536815379,1.14846789989119,-1.5918110748398
1730865121344,-59.5527,-94.5516,-82.9776,-7.7245,4.5164,-6.3701,-1.5748,0.9207,-1.2987,-1.84020536815379,0.945167899891186,-1.8676110748398
1730865121365,-65.6687,-96.69,-114.111,-6.3539,3.4859,-6.7779,-1.2954,0.7106,-1.3818,-1.56080536815379,0.735067899891186,-1.9507110748398
1730865121385,-75.7923,-128.0776,-62.3864,-7.1269,3.7128,-7.7436,-1.6175,0.8054,-1.5777,-1.88290536815379,0.829867899891186,-2.1466110748398
1730865121405,-68.9137,-128.7879,-30.3483,-8.743,3.0548,-7.9622,-1.7824,0.6228,-1.6232,-2.04780536815379,0.647267899891186,-2.1921110748398
1730865121425,-69.4969,-111.4717,-25.0473,-8.3909,1.9926,-7.8005,-1.7106,0.4062,-1.5903,-1.97600536815379,0.430667899891186,-2.1592110748398
1730865121445,-81.9158,-87.4636,-3.1701,-8.6981,1.6896,-7.0838,-1.7733,0.3444,-1.4442,-2.03870536815379,0.368867899891186,-2.0131110748398
1730865121464,-94.8956,-65.9005,-10.0862,-7.4012,2.8584,-7.2293,-1.5089,0.5827,-1.4738,-1.77430536815379,0.607167899891186,-2.0427110748398
1730865121485,-96.1666,-47.6123,-10.0563,-5.7821,3.7889,-8.1933,-1.1788,0.7724,-1.6704,-1.44420536815379,0.796867899891186,-2.2393110748398
1730865121505,-137.962,-33.8998,-104.8023,-10.8183,15.4843,-16.2064,-2.2055,3.1568,-3.304,-2.47090536815379,3.18126789989119,-3.8729110748398
1730865121525,-44.1131,-1.8392,-52.6068,-5.9222,0.5203,-8.6975,-1.2073,0.106,-1.7731,-1.47270536815379,0.130467899891186,-2.3420110748398
1730865121544,-84.4505,25.6155,-26.4305,0.2155,1.1939,-9.7477,0.0439,0.3175,-1.9639,-0.22150536815379,0.341967899891186,-2.5328110748398
1730865121565,-93.1011,-99.4116,48.7712,-6.688,2.1627,-8.3975,-1.3635,0.4409,-1.712,-1.62890536815379,0.465367899891186,-2.2809110748398
1730865121585,-100.092,-53.8853,7.7983,-7.4994,1.9064,-8.0382,-1.5289,0.3886,-1.6387,-1.79430536815379,0.413067899891186,-2.2076110748398
1730865121604,-103.5612,-3.372,-15.0059,-4.3433,1.1849,-8.3322,0.7785,0.2373,-1.7662,0.51309463184621,0.261767899891186,-2.3351110748398
1730865121624,-109.3258,-32.2175,9.7946,-5.184,0.7125,-8.4651,-1.0568,0.1452,-1.7258,-1.32220536815379,0.169667899891186,-2.2947110748398
1730865121644,-109.5426,-11.6638,23.1481,-5.2983,1.2717,-9.5303,-1.0802,0.2592,-1.9429,-1.34560536815379,0.283667899891186,-2.5118110748398
1730865121664,-105.0341,12.2395,-10.4824,-1.5968,0.9592,-10.1039,0.0714,0.0277,-2.0766,-0.19400536815379,0.0521678998911862,-2.6455110748398
1730865121684,-109.6997,-44.7711,12.6881,-1.2825,0.9592,-9.807,0.2614,0.1955,-1.9993,-0.00400536815379038,0.219967899891186,-2.5682110748398
1730865121704,-98.1629,-72.8689,48.8085,-3.3506,1.5956,-9.0136,0.6831,0.3253,-1.8376,0.41769463184621,0.349767899891186,-2.4065110748398
1730865121724,-91.6506,-56.1134,1.3084,-5.2229,-1.3412,-8.707,-1.1328,0.4576,-1.778,-1.39820536815379,0.482067899891186,-2.3469110748398
1730865121744,-105.3182,-28.8455,6.1683,-5.2259,-1.4112,-8.6741,-1.0654,0.2877,-1.7684,-1.33080536815379,0.312167899891186,-2.3373110748398
1730865121764,-101.9088,0.0149,9.7273,-3.3452,-1.4645,-9.2411,0.682,0.2985,-1.884,0.41659463184621,0.322967899891186,-2.4529110748398
1730865121784,-103.6659,-2.1084,5.4879,0.8035,-1.4549,-11.4505,0.1638,0.2966,-2.3344,-0.10160536815379,0.321067899891186,-2.9033110748398
1730865121804,-98.6041,-38.4008,20.0976,0.4143,0.6047,-11.714,0.0844,0.1232,-2.3881,-0.18100536815379,0.147667899891186,-2.9570110748398
1730865121823,-86.7384,-104.1893,8.9347,-3.8446,-1.2687,-10.4494,0.7838,0.2586,-2.1303,0.51839463184621,0.283067899891186,-2.6992110748398
1730865121844,-85.8113,-72.8913,34.3334,-5.8019,0.7508,-8.9735,-1.1828,0.153,-1.8294,-1.44820536815379,0.177467899891186,-2.3983110748398
1730865121863,-72.2558,-14.9311,-21.107,-1.5633,-2.4501,-9.5866,0.3187,0.4995,-1.9544,0.0532946318462096,0.523967899891186,-2.5233110748398
1730865121884,-70.596,-28.1501,-24.1874,0.1682,-4.5379,-9.5058,0.0343,0.8626,-1.8797,-0.23110536815379,0.887067899891186,-2.4486110748398
1730865121904,-87.815,-70.1698,-4.6655,-4.5738,-4.326,-8.9729,0.9324,0.8819,-1.8293,0.66699463184621,0.906367899891186,-2.3982110748398
1730865121924,-97.5498,-16.3218,-19.3948,-3.132,-2.8315,-9.6381,0.6385,0.5772,-1.9649,0.37309463184621,0.601667899891186,-2.5338110748398
1730865121944,-90.2973,0.5682,-28.5389,0.4861,-2.1704,-10.5985,0.1821,0.5551,-2.1109,-0.0833053681537904,0.579567899891186,-2.6798110748398
1730865121962,-83.2243,-71.5605,-16.0302,0.7334,-2.6836,-9.2525,0.1495,0.5471,-1.8863,-0.11590536815379,0.571567899891186,-2.4552110748398
1730865121983,-73.968,-81.5869,-10.7067,-2.7261,-2.9578,-8.431,0.5557,0.603,-1.7188,0.29029463184621,0.627467899891186,-2.2877110748398
1730865122003,-65.9828,-55.5601,-48.5169,-4.4236,-6.7042,-7.7251,-1.0367,-1.4931,-1.5854,-1.30210536815379,-1.46863210010881,-2.1543110748398
1730865122023,-88.4431,-12.6881,-21.7948,-4.6451,-4.9205,-8.5657,0.947,-1.0031,-1.7463,0.68159463184621,-0.978632100108814,-2.3152110748398
1730865122043,-77.5569,13.5928,-38.3634,-2.7207,-5.1816,-9.5064,0.5546,-1.0563,-1.9381,0.28919463184621,-1.03183210010881,-2.5070110748398
1730865122062,-79.2466,5.8692,-28.8305,-2.1345,-6.2587,-9.5603,0.4772,-1.1094,-1.9061,0.21179463184621,-1.08493210010881,-2.4750110748398
1730865122083,-77.6466,1.5252,-13.9442,-3.1093,-4.1667,-9.3555,0.6339,0.8494,-1.9073,0.36849463184621,0.873867899891186,-2.4762110748398
1730865122103,-72.854,7.3347,-50.1319,-3.7511,-6.4928,-8.7298,0.7647,-1.3237,-1.7797,0.49929463184621,-1.29923210010881,-2.3486110748398
1730865122123,-78.7083,22.9762,-40.0682,-4.1613,-5.7552,-8.2484,0.8483,-1.1733,-1.6816,0.58289463184621,-1.14883210010881,-2.2505110748398
1730865122142,-74.1549,30.9465,-44.8608,-5.5887,-6.4611,-7.5191,-1.1394,-1.3172,-1.5329,-1.40480536815379,-1.29273210010881,-2.1018110748398
1730865122163,-71.9119,64.2481,-49.5562,-5.3989,-6.8377,-7.2988,-1.1007,-1.394,-1.488,-1.36610536815379,-1.36953210010881,-2.0569110748398
1730865122183,-70.7006,89.9235,-55.5302,-4.3786,-7.1922,-7.0581,0.8927,-1.4663,-1.4389,0.62729463184621,-1.44183210010881,-2.0078110748398
1730865122203,-68.4352,84.8468,-49.474,-4.9313,-7.9311,-7.0239,-1.0053,-1.6169,-1.432,-1.27070536815379,-1.59243210010881,-2.0009110748398
1730865122223,-77.1083,77.9382,-50.0422,-7.1443,-8.4406,-6.406,-1.4565,-1.6583,-1.3369,-1.72190536815379,-1.63383210010881,-1.9058110748398
1730865122242,-88.9964,124.0177,-32.3147,-9.5908,-6.6348,-8.4298,-1.9553,-1.3526,-1.7186,-2.22070536815379,-1.32813210010881,-2.2875110748398
1730865122263,-87.2618,182.1275,-41.3467,-6.6809,-3.0955,-7.9508,-1.362,0.6311,-1.6209,-1.62740536815379,0.655567899891186,-2.1898110748398
1730865122283,-56.547,187.1369,-93.6694,-4.5092,-6.506,-7.9478,0.9886,-1.5968,-1.3894,0.72319463184621,-1.57233210010881,-1.9583110748398
1730865122302,-64.8014,134.3731,-61.5789,-8.161,-6.0492,-5.4325,-1.6638,-1.2332,-1.1075,-1.92920536815379,-1.20873210010881,-1.6764110748398
1730865122323,-55.0517,133.274,-68.3305,-12.6696,-6.8437,-4.1373,-2.583,-1.3952,0.8435,-2.84840536815379,-1.37073210010881,0.274588925160198
1730865122342,-51.874,228.7828,-80.6074,-14.4934,-7.6149,-4.3355,-2.8352,-1.5227,0.9907,-3.10060536815379,-1.49823210010881,0.421788925160198
1730865122363,-54.9769,244.9626,-110.238,-10.8865,-6.4599,-6.0462,-2.2194,-1.317,-1.2326,-2.48480536815379,-1.29253210010881,-1.8015110748398
1730865122382,-52.7189,244.9626,-126.7169,-8.5244,-4.8091,-6.2989,-1.7379,0.9804,-1.2841,-2.00330536815379,1.00486789989119,-1.8530110748398
1730865122401,-39.9411,244.9327,-155.2932,-8.3933,-1.8782,-3.3997,-2.0595,0.0946,0.6762,-2.32490536815379,0.119067899891186,0.107288925160198
1730865122421,-3.7533,241.6204,-188.8716,-13.9258,-1.7214,-2.9422,-2.8391,0.3509,0.5998,-3.10450536815379,0.375367899891186,0.0308889251601978
