timestamp,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z
1730862027631,-10.028500,-52.779500,5.514200,-8.342400,0.871100,-5.849200,-3483.250000,363.750000,-2442.250000
1730862027651,-9.579500,-52.881600,7.591800,-7.341300,0.618500,-6.403600,-3065.250000,258.250000,-2673.750000
1730862027671,-16.865300,-60.779500,8.734600,-7.325700,0.459800,-7.051500,-3045.750000,192.000000,-2944.250000
1730862027692,-20.183600,-61.048900,11.175500,-7.661000,0.611300,-7.082000,-3198.750000,255.250000,-2957.000000
1730862027711,-21.093800,-58.571400,14.677500,-7.993900,0.231700,-7.039500,-3337.750000,96.750000,-2939.250000
1730862027731,-21.118300,-58.616300,15.448900,-7.746000,0.566400,-8.069400,-3234.250000,-236.500000,-3369.250000
1730862027751,-21.526500,-59.489700,14.587700,-6.956900,0.814300,-8.588500,-2904.750000,-340.000000,-3586.000000
1730862027771,-22.126500,-60.824400,15.236700,-6.450300,0.711300,-8.534000,-2693.250000,-297.000000,-3499.250000
1730862027791,-21.502000,-62.040800,17.024400,-6.533000,0.707100,-8.014900,-2727.750000,-295.250000,-3346.500000
1730862027810,-23.424400,-64.485700,16.053000,-6.347400,0.914800,-8.417800,-2650.250000,-382.000000,-3514.750000
1730862027831,-25.624400,-63.302000,16.367300,-6.500000,0.425700,-8.931600,-2596.250000,-109.250000,-3798.750000
1730862027851,-25.314200,-58.742800,19.469300,-5.218100,-1.215400,-9.261500,-2178.750000,-507.500000,-3867.000000
1730862027871,-27.808100,-62.865300,19.640800,-4.090000,-2.896700,-9.541100,-1707.750000,-1209.500000,-3983.750000
1730862027891,-33.922400,-70.804000,19.848900,-4.052300,-2.747600,-9.767400,-1905.500000,-750.250000,-4111.500000
1730862027911,-35.816300,-66.812200,23.734600,-4.708600,-1.434000,-9.660300,-1966.000000,-598.750000,-4033.500000
1730862027930,-32.877500,-61.648900,25.469300,-3.927800,-2.154300,-9.383600,-1640.000000,-899.500000,-3918.000000
1730862027950,-36.567300,-65.685700,25.122400,-2.557200,-2.566800,-9.466900,-835.750000,-1104.750000,-4012.750000
1730862027970,-39.975500,-72.273400,25.395900,-1.704600,-3.260800,-10.012900,-711.750000,-1361.500000,-4180.750000
1730862027990,-43.057100,-78.473400,25.853000,-2.272200,-2.945200,-9.182500,-948.750000,-1229.750000,-3834.000000
1730862028011,-40.702000,-68.951000,26.791800,-1.383700,-3.471500,-9.421400,-625.250000,-1449.500000,-3933.750000
1730862028030,-41.983600,-71.869300,25.653000,0.398100,-3.472100,-9.529100,-166.250000,-1449.750000,-3978.750000
1730862028049,-44.179500,-75.065300,26.138700,0.105900,-4.139100,-9.989000,44.250000,-1728.250000,-4170.750000
1730862028070,-41.448900,-65.338700,30.040800,0.372400,-4.088800,-9.690200,-155.500000,-1707.250000,-4046.000000
1730862028090,-35.861200,-51.395900,33.910200,0.002300,-4.399600,-8.987300,1.000000,-1837.000000,-3752.500000
1730862028110,-33.726500,-47.481600,33.322400,1.154300,-4.964800,-8.888500,482.000000,-2073.000000,-3775.250000
1730862028130,-39.861200,-53.277500,29.024400,1.954300,-4.994800,-9.145300,816.000000,-2085.500000,-3818.500000
1730862028150,-44.367300,-53.820400,27.853000,1.873500,-4.472600,-8.533400,782.250000,-1867.500000,-3563.000000
1730862028170,-45.408100,-50.232600,30.277500,1.720200,-4.657100,-7.788600,754.500000,-1994.500000,-3245.000000
1730862028190,-41.040800,-43.130600,32.257100,2.635100,-4.882800,-8.045400,1100.250000,-2038.750000,-3359.250000
1730862028210,-36.253000,-41.040800,32.710200,3.354800,-4.639700,-8.214300,1400.750000,-1937.250000,-3429.750000
1730862028230,-29.612200,-40.085700,33.816300,3.901400,-5.152200,-8.144800,1673.750000,-2243.000000,-3277.500000
1730862028250,-25.257100,-40.065300,33.599900,3.818800,-5.493500,-7.093400,1594.500000,-2293.750000,-2961.750000
1730862028270,-27.946900,-40.093800,33.840800,4.696000,-6.351500,-6.303000,1960.750000,-2652.000000,-2631.750000
1730862028289,-38.220400,-44.963200,35.693800,5.540200,-7.064700,-5.352800,2406.000000,-2888.000000,-2192.500000
1730862028309,-46.824400,-49.669300,37.053000,5.557000,-6.203100,-5.200100,2320.250000,-2590.000000,-2171.250000
1730862028329,-51.751000,-47.171400,37.983600,4.481600,-5.082800,-5.039700,1871.250000,-2122.250000,-2104.250000
1730862028349,-44.697900,-31.171400,38.277500,4.206200,-4.466700,-4.684000,1780.250000,-1865.000000,-1955.750000
1730862028370,-35.804000,-21.755100,35.767300,4.742100,-4.536100,-4.761800,1980.000000,-1894.000000,-1988.250000
1730862028389,-29.587700,-20.510200,31.171400,5.839000,-5.071400,-4.725900,2438.000000,-2117.500000,-1973.250000
1730862028410,-31.489700,-25.326500,22.567300,7.241300,-6.090500,-4.760700,3023.500000,-2543.000000,-1987.750000
1730862028428,-37.289700,-31.799900,16.608100,7.254500,-5.657000,-4.673800,3029.000000,-2362.000000,-1951.500000
1730862028449,-41.722400,-34.163200,15.379500,6.933500,-5.033700,-4.072100,2895.000000,-2101.750000,-1575.750000
1730862028468,-44.783600,-39.457100,15.379500,7.762800,-5.446800,-3.197900,3241.250000,-2274.250000,-1335.250000
1730862028489,-47.261200,-50.020400,14.555100,8.802200,-5.903700,-3.160800,3675.250000,-2465.000000,-1319.750000
1730862028508,-52.706100,-57.469300,15.432600,8.048400,-5.515700,-3.325400,3046.250000,-2213.500000,-1379.750000
1730862028528,-56.171400,-49.077500,16.142800,6.662300,-5.552800,-2.702700,2781.750000,-2318.500000,-1128.500000
1730862028548,-52.261200,-35.208100,14.771400,6.533600,-5.641400,-1.860300,2728.000000,-2355.500000,-776.750000
1730862028569,-50.163200,-26.432600,7.861200,7.220300,-5.249200,-1.775900,3356.500000,-2216.500000,-729.500000
1730862028588,-46.661200,-29.412200,5.653000,8.427400,-5.619300,-1.775300,3518.750000,-2346.250000,-741.250000
