timestamp,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z
1730864214416,-4.486000,0.889700,-1.659800,0.248400,0.134100,9.656100,0.052400,0.027400,1.967600
1730864214416,-4.179500,0.829900,-1.697200,0.257400,0.134700,9.669800,0.051800,0.027000,1.971400
1730864214417,-4.441200,0.852300,-1.786900,0.257400,0.125100,9.662100,0.052400,0.025500,1.969800
1730864214417,-4.321500,0.844800,-1.727100,0.265800,0.130500,9.666800,0.054100,0.026600,1.970800
1730864214417,-4.441200,0.874700,-1.749500,0.268800,0.141300,9.667400,0.054800,0.028800,1.970900
1730864214418,-4.261700,0.912100,-1.742000,0.255600,0.131700,9.672800,0.052100,0.026800,1.972000
1730864214418,-4.426200,0.882200,-1.779400,0.265200,0.125100,9.663300,0.050900,0.026300,1.968800
1730864214418,-4.508500,0.874700,-1.757000,0.250200,0.131700,9.672200,0.051000,0.026800,1.971900
1730864214419,-4.426200,0.957000,-1.772000,0.255600,0.129900,9.661500,0.052100,0.026400,1.969700
1730864214419,-4.471100,0.844800,-1.824300,0.268200,0.120300,9.672800,0.054600,0.024500,1.972000
1730864214419,-4.448600,0.844800,-1.831800,0.256200,0.137100,9.674600,0.052200,0.027900,1.972400
1730864214420,-4.493500,0.889700,-1.801900,0.261600,0.147200,9.681200,0.053300,0.030000,1.973700
1730864214420,-4.306600,0.874700,-1.727100,0.249000,0.154400,9.674000,0.052200,0.028600,1.972000
1730864214420,-4.411300,0.957000,-1.786900,0.266400,0.137100,9.671600,0.054300,0.027900,1.971800
1730864214420,-4.246800,0.919600,-1.727100,0.268800,0.133500,9.668000,0.054800,0.027200,1.971000
1730864214421,-4.388800,0.904600,-1.786900,0.263400,0.134700,9.668600,0.053700,0.027400,1.971100
1730864214421,-4.605700,0.927100,-1.764500,0.260400,0.129300,9.672200,0.053100,0.026300,1.971900
1730864214421,-4.523400,0.897200,-1.884100,0.251400,0.132300,9.677000,0.051100,0.027300,1.973100
1730864214422,-4.358900,0.800000,-1.757000,0.250800,0.134100,9.659700,0.052700,0.027500,1.969300
1730864214422,-4.388800,0.762600,-1.719600,0.270600,0.138300,9.673400,0.055100,0.028100,1.972100
1730864214422,-4.179500,0.785000,-1.682200,0.271800,0.135900,9.666200,0.055400,0.027700,1.970700
1730864214423,-4.261700,0.822400,-1.742000,0.259800,0.140100,9.661500,0.052900,0.028500,1.969700
1730864214423,-4.336500,0.882200,-1.652300,0.258000,0.128100,9.669800,0.052600,0.026100,1.971400
1730864214423,-4.276700,0.747600,-1.682200,0.265800,0.132900,9.671600,0.051800,0.027900,1.970500
1730864214424,-4.486000,0.949500,-1.757000,0.249000,0.136500,9.675800,0.050700,0.027800,1.972600
1730864214424,-4.381400,0.957000,-1.742000,0.259200,0.138300,9.666200,0.052800,0.028100,1.970700
1730864214424,-4.403800,-1.016800,-1.749500,0.261600,0.137100,9.665600,0.053300,0.027900,1.970500
1730864214425,-4.381400,0.994400,-1.824300,0.259800,0.131100,9.684200,0.052900,0.026700,1.974300
1730864214425,-4.306600,0.897200,-1.764500,0.264600,0.140100,9.659100,0.053900,0.028500,1.969200
1730864214425,-4.403800,0.912100,-1.779400,0.250800,0.139500,9.660900,0.050500,0.027800,1.973100
1730864214426,-4.426200,0.949500,-1.764500,0.256800,0.128700,9.674000,0.052300,0.026200,1.972200
1730864214426,-4.441200,0.971900,-1.764500,0.264600,0.128700,9.669800,0.053900,0.026200,1.971400
1730864214426,-4.366400,0.844800,-1.719600,0.255000,0.130500,9.667400,0.052000,0.026600,1.970900
1730864214427,-4.336500,0.837400,-1.689700,0.247800,0.142500,9.663900,0.050500,0.029000,1.970200
1730864214427,-4.433700,0.844800,-1.719600,0.262200,0.135300,9.679400,0.053300,0.028000,1.972400
1730864214427,-4.575800,0.889700,-1.772000,0.261600,0.137700,9.665100,0.053100,0.027800,1.970400
1730864214428,-4.523400,0.934600,-1.742000,0.251400,0.127500,9.669200,0.051200,0.026000,1.971300
1730864214428,-4.373900,0.785000,-1.809300,0.243600,0.126900,9.672200,0.049600,0.025800,1.971900
1730864214428,-4.157100,0.904600,-1.764500,0.249600,0.123900,9.660300,0.050900,0.025200,1.969400
1730864214429,-4.381400,0.897200,-1.794400,0.250800,0.131700,9.654900,0.051100,0.026800,1.968300
1730864214429,-4.381400,0.882200,-1.719600,0.247200,0.139500,9.662700,0.053200,0.028800,1.970300
1730864214429,-4.358900,0.964500,-1.727100,0.265200,0.134700,9.659100,0.054000,0.027400,1.969200
1730864214430,-4.254300,0.919600,-1.742000,0.253800,0.143100,9.673400,0.051700,0.029100,1.972100
1730864214430,-4.456100,0.942000,-1.682200,0.249000,0.141900,9.662700,0.050700,0.028900,1.969900
1730864214430,-4.403800,0.897200,-1.689700,0.243600,0.130500,9.673400,0.049600,0.026600,1.972100
1730864214430,-4.344000,0.912100,-1.712100,0.259800,0.118500,9.669800,0.052900,0.024100,1.971400
1730864214431,-4.441200,0.770100,-1.779400,0.261600,0.131100,9.677000,0.054500,0.031200,1.971500
1730864214431,-4.336500,0.777500,-1.801900,0.267600,0.151400,9.667400,0.054500,0.030800,1.970900
1730864214431,-4.418700,0.800000,-1.742000,0.266400,0.147200,9.669800,0.054300,0.030000,1.971400
1730864214432,-4.388800,0.867300,-1.742000,0.252000,0.135900,9.662700,0.051300,0.027700,1.969900
1730864214432,-4.463600,0.852300,-1.712100,0.255000,0.124500,9.666200,0.052000,0.025300,1.970700
1730864214432,-4.493500,0.919600,-1.764500,0.230500,0.132300,9.665600,0.052200,0.025600,1.970900
1730864214433,-4.411300,0.800000,-1.831800,0.256200,0.123900,9.663900,0.052400,0.025200,1.970200
1730864214433,-4.568300,0.934600,-1.786900,0.262200,0.132300,9.671000,0.053400,0.026900,1.971600
1730864214433,-4.560800,0.927100,-1.869200,0.252000,0.133500,9.677000,0.051300,0.027200,1.972900
1730864214434,-4.508500,0.971900,-1.779400,0.260400,0.144800,9.662700,0.053100,0.029500,1.969900
1730864214434,-4.441200,0.874700,-1.727100,0.258600,0.141300,9.659100,0.052700,0.028800,1.969200
1730864214434,-4.590700,0.957000,-1.786900,0.249000,0.146000,9.655500,0.048200,0.030700,1.968700
1730864214435,-4.583200,0.927100,-1.772000,0.267600,0.126300,9.661500,0.054500,0.025700,1.969700
1730864214435,-4.515900,0.867300,-1.779400,0.264600,0.120300,9.663300,0.053900,0.024500,1.970000
1730864214435,-4.508500,0.777500,-1.854200,0.262800,0.141300,9.669800,0.053500,0.028800,1.971400
1730864214436,-4.478600,0.874700,-1.854200,0.271800,0.143700,9.669800,0.055400,0.029200,1.971400
1730864214436,-4.523400,0.986900,-1.914000,0.283200,0.145400,9.677600,0.057700,0.029600,1.973000
1730864214436,-4.486000,0.927100,-1.727100,0.259800,0.135900,9.676400,0.049500,0.026200,1.969900
1730864214437,-4.486000,0.964500,-1.697200,0.235300,0.139500,9.660900,0.047900,0.028400,1.969600
1730864214437,-4.381400,0.964500,-1.772000,0.241200,0.126900,9.657900,0.049100,0.025800,1.968900
1730864214437,-4.314100,0.837400,-1.727100,0.257400,0.120900,9.653700,0.052400,0.024600,1.968100
1730864214438,-4.545800,0.829900,-1.742000,0.270600,0.132300,9.678200,0.055100,0.026900,1.973100
1730864214438,-4.426200,0.897200,-1.652300,0.259800,0.143100,9.689000,0.051600,0.029700,1.969200
1730864214438,-4.306600,0.725200,-1.689700,0.253200,0.134700,9.652500,0.049600,0.027400,1.967800
1730864214439,-4.403800,0.859800,-1.764500,0.257400,0.133500,9.665100,0.052400,0.027200,1.970400
1730864214439,-4.493500,0.897200,-1.764500,0.254400,0.134100,9.675800,0.051800,0.027300,1.972600
1730864214439,-4.403800,0.957000,-1.742000,0.267000,0.141900,9.678800,0.054400,0.028900,1.973200
1730864214440,-4.478600,0.897200,-1.757000,0.270600,0.141900,9.662100,0.055100,0.028900,1.969800
1730864214440,-4.358900,0.867300,-1.786900,0.262200,0.141300,9.675200,0.055000,0.028100,1.971000
1730864214440,-4.456100,0.844800,-1.801900,0.247200,0.137700,9.672200,0.050400,0.028000,1.971900
1730864214441,-4.403800,0.867300,-1.682200,0.243600,0.140700,9.652500,0.049600,0.028600,1.967800
1730864214441,-4.239300,0.889700,-1.757000,0.250200,0.132900,9.669200,0.051000,0.027000,1.971300
1730864214441,-4.187000,0.882200,-1.764500,0.257400,0.132900,9.667400,0.052400,0.027000,1.970900
1730864214442,-4.239300,0.927100,-1.712100,0.271800,0.133500,9.675800,0.055400,0.027200,1.972600
1730864214442,-4.396300,0.904600,-1.779400,0.262200,0.125700,9.675800,0.052600,0.026300,1.971000
1730864214442,-4.523400,0.994400,-1.846700,0.252000,0.136500,9.667400,0.051300,0.027800,1.970900
1730864214443,-4.501000,0.942000,-1.801900,0.243600,0.129900,9.657900,0.049600,0.026400,1.968900
1730864214443,-4.583200,0.927100,-1.801900,0.254400,0.131100,9.668600,0.051800,0.026700,1.971100
1730864214443,-4.493500,0.912100,-1.809300,0.257400,0.135300,9.665100,0.052400,0.027500,1.970400
